"name","cleanm","cid","tid","MolecularWeight","Complexity","inSmall","structCluster","pharma","night1_sleep","day1_sleep","night2_sleep","day2_sleep","night1_sleepBout","day1_sleepBout","night2_sleepBout","day2_sleepBout","night1_sleepLength","day1_sleepLength","night2_sleepLength","day2_sleepLength","night1_sleepLatency","day1_sleepLatency","night2_sleepLatency","day2_sleepLatency","night1_averageActivity","day1_averageActivity","night2_averageActivity","day2_averageActivity","night1_averageWaking","day1_averageWaking","night2_averageWaking","day2_averageWaking","daymean_averageWaking","nightmean_averageWaking"
"S-Methylisothiourea hemisulfate","Methylisothiourea","2723704",NA,90.15,42,FALSE,363,"NO-",0.9122,0.33409,-0.351,0.30267,-0.65555,-0.05706,-0.64081,-0.022865,1.1664,0.50286,0.032434,0.35903,-0.29171,-0.39184,0.27748,-0.38253,-0.38225,-0.096562,1.1919,-0.021636,1.0308,0.12539,1.5274,0.26123,0.20738,1.4142
"Mg 624","Mg 624","6433339",NA,451.4,339,FALSE,581,"ACH-N-",0.75934,1.264,1.0509,0.90089,-0.21754,0.63239,-0.17003,0.58711,0.47586,0.97996,0.62043,1.2477,-0.25035,-0.33061,0.62154,-0.44689,-0.41222,-0.80443,-0.14194,-0.015675,0.60177,-0.34634,1.7006,0.80779,0.25765,1.2542
"N-Methyl-D-aspartic acid","N-Methyl-D-aspartic acid","22880","D06GKL",147.13,145,FALSE,802,"EAA-G+",0.66763,-0.19698,-0.2902,0.2508,-0.90243,-0.34183,-0.34049,0.21849,1.3411,0.22456,-0.15214,0.19928,0.0047166,-0.36633,0.42263,-0.18945,-0.11742,0.085884,0.62612,0.0012753,0.94492,-0.014056,0.70824,0.18518,0.093209,0.9298
"alpha-Methyl-DL-tyrosine methyl ester hydrochloride","alpha-Methyl-DL-tyrosine methyl ester","2112",NA,209.24,224,FALSE,848,"NEURT-",0.99425,0.099328,0.27264,0.27372,-0.73519,-0.27189,-0.032041,0.39841,0.86095,0.51453,0.018317,0.12195,-0.33307,-0.16221,0.078564,-0.19198,-0.48108,-0.11116,0.31914,-0.27421,0.88577,-0.06227,0.93756,-0.13548,-0.10611,1.0166
"ML 10302","ML 10302","5311299","D06HYB",312.79,337,FALSE,882,"5HT-4+",1.0152,0.61102,0.22053,0.59575,-0.53609,0.20773,-0.13756,0.30626,0.94991,0.62237,0.20483,0.59182,-0.23656,-0.37653,0.13232,-0.40272,-0.57402,-0.49896,0.33842,-0.3681,0.58342,-0.29468,0.945,-0.15022,-0.23557,0.84311
"(±)-Octoclothepin maleate","Octoclothepin","1238","D0D3YN",344.9,399,FALSE,489,"DOPA-",1.5831,2.0754,2.412,3.6287,-2.2024,-0.626,-2.7711,-1.5843,9.0408,40.696,32.34,170.07,0.80635,0.6134,0.13486,2.3146,-1.2998,-1.7043,-1.9844,-2.0554,-1.6358,-2.427,-1.2393,-2.3171,-2.8208,-1.6744
"Progesterone","Progesterone","5994","D07BSQ",314.5,589,FALSE,771,"PROG+",1.9025,2.9084,2.4806,3.0945,-3.1404,-1.7204,-2.7641,-0.5333,69.035,88.963,19.806,25.19,-0.57619,1.9635,3.5675,0.3675,-1.3883,-1.7906,-1.8918,-1.9591,-3.2229,-1.6808,-0.82727,-1.9401,-2.1082,-1.851
"Progesterone","Progesterone","5994","D07BSQ",314.5,589,FALSE,771,"PROG+",2.1355,3.6938,3.0205,3.5743,-3.426,-1.643,-3.1259,-0.0055466,0,152.97,3.7211,120.42,0,0.63802,3.5669,1.3388,-1.3742,-2.0006,-1.9462,-1.7084,-2.955,-1.563,-2.9602,-1.3489,-1.5835,-3.6905
"Progesterone","Progesterone","5994","D07BSQ",314.5,589,FALSE,771,"PROG+",-0.1351,-0.45438,-0.63774,-0.65013,-0.30204,-0.3162,-0.80222,-0.52218,0.023812,-0.35507,-0.22766,-0.42847,-0.2329,0.081249,0.30082,0.82023,0.14701,0.76577,0.99369,0.51823,0.057187,0.26887,0.61777,-0.023025,0.13137,0.40417
"Palmitoylethanolamide","Palmitoylethanolamide","4671","D07ILQ",299.5,219,FALSE,197,"CANN-2+",0.45757,0.0035798,-0.50486,0.2959,0.11083,0.39571,-0.21684,0.43126,0.084366,-0.26591,-0.24351,-0.023061,-0.25805,-0.39719,0.39757,-0.42954,-0.28381,0.43055,1.6396,0.13668,0.47206,0.51989,0.66779,0.34676,0.49753,0.78798
"Piceatannol","Piceatannol","667639","D0O0VZ",244.24,282,FALSE,742,"KI-TY-S-",0.0031154,0.74131,0.26223,0.18086,0.32946,0.24132,0.20887,0.026324,-0.19966,0.38443,-0.03395,0.11172,-0.28633,-0.44462,0.19908,-0.21958,0.14199,0.40298,0.4916,0.75818,1.0159,1.6871,0.5601,1.2118,1.6656,0.89866
"Pentamidine Isethionate","Pentamidine Isethionate","8813",NA,592.7,493,TRUE,569,"DNA-",-0.026431,0.56891,0.054906,1.6422,0.83019,1.2358,0.28563,1.1137,-0.25903,-0.20932,-0.13333,0.85866,-0.25451,-0.46268,0.015511,-0.4496,-0.047434,-0.1975,0.88759,-0.44966,0.1882,0.11906,0.48353,1.0279,0.67269,0.51165
"Pentamidine Isethionate","Pentamidine Isethionate","8813",NA,592.7,493,TRUE,569,"DNA-",1.2961,1.4272,1.3521,1.7025,-1.0502,0.63533,-0.15309,1.3182,1.7615,1.1145,1.7727,0.8184,-0.2433,-0.38706,-0.14853,-0.47475,-0.9,-0.22559,-0.67605,-0.48168,0.2844,0.97789,0.6068,0.69794,0.88863,0.53756
"Pentamidine Isethionate","Pentamidine Isethionate","8813",NA,592.7,493,TRUE,569,"DNA-",0.086372,-0.55256,0.14336,-0.072613,0.086391,-0.58196,0.34171,0.0892,-0.0021452,-0.296,-0.090481,-0.31074,-0.37069,-0.32773,-0.3236,0.080977,-0.17885,2.109,-0.2036,1.187,-0.23133,2.0939,-0.062375,1.5276,2.0561,-0.22157
"TBB","TBB","1694","D0O1YH",434.71,184,FALSE,136,"KI-CD-2-",1.8744,2.8533,2.6241,3.3906,-2.9994,-1.4842,-3.0502,-0.87454,37.657,20.646,33.843,29.745,3.0042,0.55317,1.6031,-0.076491,-1.3822,-1.7873,-2.062,-2.0338,-2.8225,-2.3617,-0.73797,-2.2283,-2.6507,0
"Parthenolide","Parthenolide","7251185","D0M4KE",248.32,437,FALSE,719,"5HT-",-1.349,-0.25302,-0.47775,0.61027,-0.59443,0.12325,-1.159,0.39941,-0.60301,-0.36294,-0.03241,0.42805,-0.065592,-0.35653,1.3199,-0.34396,1.1116,1.0384,1.2892,0.20038,0.26544,1.2184,0.35198,0.84232,1.1835,0.4217
"Parthenolide","Parthenolide","7251185","D0M4KE",248.32,437,FALSE,719,"5HT-",0.81009,2.7224,2.6511,3.0765,-2.3766,-1.3488,-3.2305,-1.1742,4.3423,8.5952,4.6332,87.628,0.50192,0.42325,-0.41998,0.55637,0.92297,-1.3777,-1.9472,-1.5683,2.2102,-1.1189,-2.8449,-1.762,-1.9563,0.15545
"Metergoline","Metergoline","28693","D0UA0I",403.5,607,TRUE,219,"PROL-",0.4385,2.5291,1.419,2.5727,1.0757,0.75806,-0.51714,0.45158,-0.11801,0.086708,1.7729,3.2023,-0.3556,-0.35328,-0.50267,-0.45409,0.28027,-1.1219,-0.068619,-1.3759,1.6261,0.79642,4.0641,0.22347,0.55004,3.1882
"*(D)Metergoline","Metergoline","28693","D0UA0I",403.5,607,FALSE,219,"PROL-",-0.76274,1.792,1.594,2.4006,1.4397,1.8001,0.10046,0.54563,-0.34658,0.12753,0.08992,1.6044,-0.11505,-0.33743,-0.61389,-0.48009,1.4912,-1.0895,-0.34306,-1.4996,1.7393,-0.71828,1.4257,-1.0645,-0.9564,1.7977
"Clorgyline Hydrochloride","Clorgyline","4380","D09QDP",272.17,263,TRUE,29,"NEURT-",0.18114,0.23699,-1.1554,-0.043295,-1.0015,0.2852,-1.3908,0.13199,0.69158,-0.075273,-0.51632,-0.28455,0.1427,-0.045389,2.6964,0.90699,1.8635,0.85643,9.2762,0.7813,3.1005,0.84271,7.7503,0.57135,0.76554,6.0796
"*(S)Clorgyline Hydrochloride","Clorgyline","4380","D09QDP",272.17,263,FALSE,29,"NEURT-",1.2824,1.6861,1.2033,1.8422,-1.2577,1.0964,-0.24759,0.72945,0.55978,0.17333,0.090126,0.83834,0.85213,-0.36507,-0.57522,-0.4587,-0.6578,-1.2017,-0.54378,-1.3497,0.21428,-1.1249,0.076967,-1.1348,-1.219,0.16646
"MRS 2179","MRS 2179","5311302",NA,459.29,613,FALSE,51,"PU-P2-",1.0275,0.85445,0.72383,1.6296,-0.50933,0.11708,-0.34073,0.45158,1.1819,0.0015247,0.90049,1.9892,-0.34059,-0.32318,-0.09766,-0.43059,-0.81904,-0.28195,-0.57591,-0.70964,-0.39292,0.22078,-0.13937,0.22238,0.2456,-0.3497
"Meloxicam sodium","Meloxicam","54677470","D0G7FJ",351.4,628,FALSE,451,"SY-PG-",1.0482,1.1032,0.24912,0.99272,-0.79883,0.39028,-0.49194,0.84528,1.6575,0.00087936,0.45282,0.58849,-0.37662,-0.36197,0.21622,-0.22246,-0.82191,-0.27714,-0.18242,-0.15434,-0.41065,0.55178,-0.099022,0.67294,0.66777,-0.3422
"Morin","Morin","5281670","D0NJ4H",302.23,488,FALSE,223,"SY-CW-",1.0826,0.23477,-0.56339,0.25456,-0.7337,0.674,-0.52554,0.6878,1.2767,-0.086313,-0.29756,-0.058335,-0.33459,-0.31917,-0.12297,-0.21686,-0.80306,-0.092961,0.56046,-0.25854,-0.18498,0.0066608,0.046057,-0.17205,-0.08404,-0.10888
"3-Methoxy-4-hydroxyphenethylamine hydrochloride","3-Methoxy-4-hydroxyphenethylamine","1669","D09ERP",167.2,130,FALSE,596,"DOPA-",0.80734,0.23699,0.24734,0.77375,0.055191,0.059283,0.22209,0.88696,0.43886,-0.054205,0.1205,0.33329,-0.28056,-0.29108,0.2871,-0.45297,-0.81583,-0.084504,-0.41079,-0.75963,-0.82832,0.07302,-0.35663,-0.48755,-0.22229,-0.76856
"O-Phospho-L-serine","O-Phospho-L-serine","68841","D07PZQ",185.07,186,FALSE,80,"EAA-G-",0.27756,0.47297,0.0067146,0.63981,-0.32721,0.11212,-0.62088,0.4003,0.13946,0.30817,0.34339,0.4511,-0.15821,-0.042983,1.979,-0.29417,-0.36976,-0.27357,-0.17579,-0.23281,-0.33247,-0.094075,-0.25646,0.0050768,-0.04116,-0.36354
"O-Phospho-L-serine","O-Phospho-L-serine","68841","D07PZQ",185.07,186,FALSE,80,"EAA-G-",0.62674,1.3788,0.45699,0.93113,-1.3822,-0.15427,-0.74072,-0.027115,1.649,3.582,2.0118,1.3982,-0.21212,-0.31341,-0.14964,-0.33702,-0.44272,-0.93736,-0.34928,-0.5537,-0.31364,-0.39072,0.10565,-0.27158,-0.37581,-0.23454
"O-Phospho-L-serine","O-Phospho-L-serine","68841","D07PZQ",185.07,186,FALSE,80,"EAA-G-",0.95492,0.80863,0.039689,0.69621,-0.81371,-0.30771,-0.3103,-0.55898,0.84498,0.62018,-0.026136,1.1144,-0.34258,-0.28055,-0.23036,-0.18816,-0.74051,-0.29982,0.1831,0.094693,0.36652,0.68512,0.45718,1.2863,1.0851,0.47336
"(±)-Propranolol hydrochloride","Propranolol","4946","D04JEE",259.34,257,FALSE,284,"ADR-B-",0.96173,0.36365,0.74026,1.0569,-0.018587,0.61936,-0.34844,0.74548,0.38493,-0.078213,0.83921,0.62738,-0.34169,-0.17521,-0.026078,-0.39813,-0.89972,-0.43881,-0.59358,-0.80214,-0.64639,-0.32989,-0.332,-0.39897,-0.41897,-0.59456
"(S)-Propranolol hydrochloride","Propranolol","4946","D04JEE",259.34,257,FALSE,284,"ADR-B-1-",0.77416,0.018497,0.68038,0.56515,0.10633,0.47077,-0.31328,0.9248,0.31326,-0.33165,0.94916,0.01034,-0.36254,-0.32135,-0.32835,-0.41637,-0.70138,-0.086064,-0.3184,-0.71656,-0.56735,-0.083135,0.14358,-0.53036,-0.38882,-0.22884
"Propranolol HCl","Propranolol","4946","D04JEE",259.34,257,FALSE,284,"ADR-B-",0.87819,1.4482,0.66132,1.0678,-0.64804,0.56097,-0.028639,0.36299,0.51283,-0.046063,1.1774,-0.046854,-0.11749,-0.23002,-0.38429,-0.40859,-0.65449,-0.8989,-0.6115,-0.86034,0.21047,-0.14658,0.39994,-0.24454,-0.20923,0.36923
"S(-)-Propranolol HCl","Propranolol","4946","D04JEE",259.34,257,FALSE,284,"ADR-B-",0.084508,-0.42442,-0.41011,-0.008806,0.67385,-0.62426,-0.076832,-0.2339,-0.21012,-0.015038,-0.39474,0.18539,-0.36481,-0.30755,-0.17233,-0.39135,-0.0055637,1.0488,1.2157,1.0469,0.15866,1.02,1.5889,1.1086,1.2141,0.68744
"R-(+)-Propranolol","Propranolol","4946","D04JEE",259.34,257,FALSE,284,"NaN",0.70124,0.67716,0.072076,0.53214,0.10486,0.36533,0.29694,0.33481,0.33491,0.5121,-0.10954,0.39747,-0.26324,-0.33838,0.25725,-0.16462,-0.50505,0.081257,0.51337,0.32301,-0.30173,0.57404,0.9772,0.77286,0.73557,0.27484
"Propranolol hydrochloride","Propranolol","4946","D04JEE",259.34,257,FALSE,284,"ADR-B-",0.12819,-0.32487,0.72175,0.09454,0.35569,-0.21568,-0.28021,0.28872,-0.29715,-0.22554,0.29064,-0.15519,-0.024394,-0.014549,-0.26625,0.54746,0.0058675,0.078009,-0.062956,-0.2931,0.14181,0.034925,1.4433,-0.13054,-0.05249,0.70788
"(R)-Propranolol hydrochloride","Propranolol","4946","D04JEE",259.34,257,FALSE,284,"ADR-B-1-",0.18513,0.4515,0.66396,0.87309,0.60822,1.1967,0.2378,1.3468,-0.22081,-0.26663,0.48288,0.093874,-0.11884,-0.29004,-0.30181,-0.2289,-0.03853,-0.23832,-0.21396,-0.7728,0.31119,0.042881,0.38142,-0.64495,-0.33737,0.42413
"Propranolol Hydrochloride ()","Propranolol","4946","D04JEE",259.34,257,FALSE,284,"ADR-B-",-1.662,-0.58475,-0.096561,-0.56786,0.50633,0.37305,-0.076487,0.42642,-0.6968,-0.58656,-0.056718,-0.58946,1.1072,1.2119,-0.16881,0.21379,0.46403,0.56662,0.94149,0.006002,0.13263,0.43299,1.2842,-0.30934,-0.03068,0.53302
"SKF-525A hydrochloride","SKF-525A","65341",NA,390,375,FALSE,438,"MRP-1-",0.21298,1.2136,0.67102,1.7584,0.34148,0.41954,0.2316,0.52134,-0.11952,0.70988,0.46861,2.1023,-0.27497,-0.31787,-0.056305,-0.26863,0.26126,-0.23687,-0.13702,-0.91409,0.8881,0.56593,0.39381,-0.36117,0.029729,0.77489
"Picrotoxin","Picrotoxin","31304","D0KR9U",602.6,1290,FALSE,362,"GABA-",0.47589,1.818,-0.12428,0.99893,0.2239,0.091623,0.099775,0.51237,1.6257,2.0046,-0.17588,1.8637,0.65076,-0.18217,0.73967,-0.38354,-0.65476,-1.2893,0.76538,-1.0292,-1.0532,-1.3511,0.69108,-0.58539,-1.0249,-0.13885
"4-Phenyl-3-furoxancarbonitrile","4-Phenyl-3-furoxancarbonitrile","1756",NA,187.15,244,FALSE,42,"NO-",2.1256,3.5413,2.9315,3.9479,-3.3547,-2.1218,-4.4614,-2.025,0,209.68,0,351.26,0,2.3057,0,3.3664,-1.5153,-1.806,-1.7552,-1.8002,-3.0384,-2.4318,-2.402,-1.1423,-2.1876,-3.3615
"Pentoxifylline","Pentoxifylline","4740","D03XTA; D09QEI",278.31,426,FALSE,9,"TNF-",-1.0693,1.065,0.21068,1.4893,-0.084721,0.88066,-0.023264,0.79031,-0.67811,0.36105,0.79616,1.2618,0.062794,0.0022515,-0.066381,-0.44555,1.1237,-0.082477,-0.0099576,-0.52421,0.54592,0.75276,0.062828,0.29884,0.55304,0.35559
"Pentoxifylline","Pentoxifylline","4740","D03XTA; D09QEI",278.31,426,FALSE,9,"TNF-",0.89507,0.96803,0.59536,0.92745,0.038759,0.55072,0.42109,0.38645,0.2556,0.79565,0.37981,0.73271,-0.50576,-0.39348,-0.39419,-0.41481,-0.60135,-0.91248,-0.36843,-0.57568,-0.56609,-0.85651,0.26833,-0.23341,-0.61281,-0.39643
"L-Glutamic acid, N-phthaloyl-","Glutamic acid, N-phthaloyl-","160453",NA,277.23,436,FALSE,898,"EAA-G+",0.48973,0.73828,0.95171,1.0543,0.10633,0.38879,0.020679,0.44513,0.077791,0.27651,0.66327,0.96805,-0.32918,-0.2448,-0.25782,-0.37989,-0.38925,-0.15665,-0.43138,0.0063901,-0.16494,0.32192,0.16432,0.68198,0.6017,0.016045
"Meclofenamic acid sodium","Meclofenamic acid","4037","D08IFL",296.1,327,FALSE,872,"OX-C-",2.042,3.2123,2.7626,3.2513,-3.417,-1.8967,-4.1085,-1.6885,5.4573,41.67,0,55.114,3.7736,1.0522,0,2.7523,-1.0152,-1.4883,-1.2016,-1.6963,-1.5703,-1.424,-1.7344,-1.5435,-1.7433,-1.8755
"Meclofenamic acid sodium salt monohydrate","Meclofenamic acid","4037","D08IFL",296.1,327,FALSE,872,"OX-C-",1.3274,2.1934,2.1562,2.4245,-3.0811,-1.6253,-2.9417,-1.5349,11.156,110.97,96.144,122.46,-0.047674,1.1129,0.17559,0.91912,-0.44704,-1.1376,0.39084,-0.99573,-0.8121,-1.3067,0.2817,-0.91184,-1.5251,-0.81432
"Milrinone","Milrinone","4197","D0Y9ZE",211.22,419,FALSE,182,"ES-P-3-",0.73878,0.57813,-0.13102,0.26928,-0.8046,-0.071751,-0.78181,0.050737,0.33898,0.14943,0.02181,0.14437,-0.045253,-0.18741,0.27566,-0.38463,-0.41711,-0.0036413,0.078235,0.067274,-0.075247,0.27493,0.048762,0.26528,0.29159,-0.013089
"Milrinone","Milrinone","4197","D0Y9ZE",211.22,419,FALSE,182,"ES-P-3-",0.11272,0.60233,0.4349,0.68808,0.76366,1.2468,0.86617,0.97469,-0.26212,-0.24987,-0.01853,0.0065228,-0.12589,0.47754,0.041081,-0.047961,0.22831,-0.18415,0.41437,-0.19358,0.88868,0.07553,1.5022,0.10646,0.099445,1.4216
"(±)-alpha-Methyl-4-carboxyphenylglycine","alpha-Methyl-4-carboxyphenylglycine","1222",NA,209.2,271,FALSE,833,"EAA-G-",0.68389,0.28679,-0.83868,-0.17087,-0.37981,0.3364,-0.80609,-0.071808,0.10394,0.022769,-0.10658,-0.11447,-0.33441,-0.39073,0.72689,-0.28588,-0.45297,-0.20655,0.57709,0.1748,-0.039341,-0.016425,0.29512,0.11455,0.050898,0.14789
"1-Methylhistamine dihydrochloride","1-Methylhistamine","3614","D0A4XL",125.17,84,FALSE,715,"HIST-",-0.36434,-0.033236,-0.57218,0.21355,-0.11786,0.24726,-0.39328,-0.001109,-0.16613,-0.12371,-0.10287,0.0027606,-0.24467,-0.32756,0.86226,-0.27107,0.075993,0.28329,0.42492,0.3811,-0.012494,0.29932,0.23331,0.5153,0.43613,0.12775
"Moxisylyte hydrochloride","Moxisylyte","4260","D0A7QN",279.37,304,FALSE,501,"ADR-A-1-",0.63077,0.95002,0.46319,0.99488,-0.30901,0.36924,-0.46613,0.25341,0.014364,0.10442,-0.00099886,0.39181,0.10431,-0.37493,1.1394,-0.068635,0.076736,-0.41404,0.26615,-0.22137,1.1425,0.054843,0.68424,0.64548,0.36862,1.0373
"S-Methyl-L-thiocitrulline acetate","Methyl-L-thiocitrulline acetate","11957614",NA,265.33,227,FALSE,341,"NO-",0.87512,0.43577,-0.58479,0.33524,-0.95328,-0.057677,-0.10189,0.21099,0.29922,0.12796,-0.13456,0.12048,-0.19482,-0.34335,-0.13044,-0.36818,-0.46438,0.19277,0.21606,-0.064063,0.23048,0.40223,-0.040092,0.083185,0.26685,0.10874
"L-Methionine sulfoximine","Methionine sulfoximine","16118",NA,180.23,244,FALSE,807,"EAA-G-",0.35278,0.34418,-0.66402,0.074795,-0.42229,0.13936,-0.5147,-0.1755,0.037506,0.012115,-0.13568,0.12488,0.014573,-0.35717,0.72044,0.50247,-0.1169,-0.017317,0.36585,0.59565,0.22165,0.38343,0.09351,0.76747,0.61493,0.18006
"Methionine sulfoximine(L)","Methionine sulfoximine","16118",NA,180.23,244,FALSE,807,"EAA-G-",1.0442,0.45377,0.31191,0.91434,-0.51028,0.088523,0.44195,0.60087,0.88048,0.40285,0.056449,0.58462,-0.32135,-0.35207,-0.21766,-0.50477,-0.72904,0.20862,0.17772,0.20291,0.22826,0.45448,0.7679,0.88269,0.70643,0.5992
"Pancuronium Bromide","Pancuronium Bromide","27350",NA,732.7,1000,TRUE,526,"ACH-M-",0.42159,1.0002,0.86286,0.68726,-0.40592,-0.42018,-0.68641,0.55065,1.1904,1.3092,0.85711,0.15091,0.15803,-0.39114,-0.025311,-0.35011,0.8322,-0.045489,0.077827,0.33909,3.1905,2.1568,2.5907,1.4876,2.0077,3.545
"Pancuronium Bromide","Pancuronium Bromide","27350",NA,732.7,1000,TRUE,526,"ACH-M-",-0.44078,0.67737,1.5745,0.77021,0.69681,0.11333,-0.49963,0.84833,-0.50203,0.28216,1.9713,0.079042,-0.049038,1.8521,-0.44607,-0.028156,0.1309,0.4856,-0.81486,-0.35976,0.34509,2.7323,1.2649,0.14329,1.2263,0.69797
"3-alpha,21-Dihydroxy-5-alpha-pregnan-20-one","3-alpha,21-Dihydroxy-5-alpha-pregnan-20-one","11957655",NA,334.5,517,FALSE,264,"GABA-",1.5102,2.036,2.1596,2.2665,-2.4029,-1.6574,-3.6126,-1.34,0,26.922,56.648,7.3817,0,1.7698,-0.53282,1.6558,-1.1862,-1.4319,-1.6917,-1.5019,-2.206,-1.2106,-3.0197,-1.6477,-1.6127,-2.9747
"Pirfenidone","Pirfenidone","40632","D02WCI",185.22,285,FALSE,635,"GF-FB-",0.54361,0.32337,0.0067618,0.27256,-0.35794,0.40293,-0.18242,0.5316,0.27541,-0.052506,0.15939,-0.09223,-0.17288,-0.40907,-0.056069,-0.30914,-0.31912,-0.023625,0.30891,-0.090336,0.84029,0.58078,0.74217,0.27352,0.4708,0.95844
"1,3-Dimethyl-8-phenylxanthine","1,3-Dimethyl-8-phenylxanthine","1922","D0V8MD",256.26,394,FALSE,308,"ADS-1-",0.60257,0.49924,0.33133,0.69721,-0.49587,0.1473,-0.50588,0.43159,0.4667,0.10025,0.46958,0.30227,0.026515,-0.38217,0.17974,-0.41646,-0.16816,-0.068717,0.37994,-0.17273,1.0575,0.37609,1.4132,0.55862,0.51458,1.4047
"PRE-084","PRE-084","126402","D01KIU",317.4,367,FALSE,438,"OPI+",0.51619,0.30772,0.94126,0.24869,0.061843,1.2056,-0.35543,1.1745,-0.11297,-0.30167,0.68001,-0.32836,-0.21955,-0.34332,-0.47643,-0.42426,0.003252,-0.59839,-0.5231,-0.72131,1.0342,-0.66091,0.73113,-0.94038,-0.88159,1.1041
"PRE-084","PRE-084","126402","D01KIU",317.4,367,FALSE,438,"OPI+",0.84614,0.26188,0.00039169,-0.10233,-0.47742,0.80742,0.33553,0.37943,0.65485,-0.27152,-0.084362,-0.43485,-0.42136,-0.30525,-0.30942,-0.28607,-0.73286,-0.53096,-0.021831,-0.59432,0.18893,-0.44005,0.16963,-0.8394,-0.7296,0.23054
"PPNDS tetrasodium","PPNDS","5311367",NA,694.4,1170,FALSE,347,"PU-P2-",0.24884,-0.34328,-0.82896,-0.0039159,-0.034107,-0.08787,-0.32534,0.33158,-0.13308,-0.29148,-0.423,-0.24876,-0.16015,-0.29549,0.65649,0.063552,-0.2471,0.24003,0.55662,0.016222,-0.095729,0.11656,-0.11557,-0.027884,0.048986,-0.12204
"PD 404,182","PD 404,182","6603967",NA,217.29,313,FALSE,560,"SY-CW-",0.15287,-0.040342,-0.13279,0.16714,0.031859,-0.77294,0.028209,-0.37801,0.0065665,0.36887,-0.19103,0.19511,-0.14318,-0.22078,-0.24062,0.61576,-0.27185,0.90088,-0.044058,0.55613,0.0083441,1.3198,-0.22019,0.83022,1.1846,-0.084773
"Papaverine Hydrochloride","Papaverine","4680","D0NJ3V",339.4,407,TRUE,689,"ES-P-",0.27626,1.4025,1.5967,2.4694,-0.76573,-0.47642,-2.552,-2.0496,1.2206,20.325,5.8094,128.63,-0.10076,0.12293,0.63983,3.0041,1.5882,-1.0551,-0.8899,-1.4656,4.2734,-0.59445,1.3369,-0.7455,-1.1031,3.8643
"Papaverine Hydrochloride","Papaverine","4680","D0NJ3V",339.4,407,TRUE,689,"ES-P-",0.69469,1.2575,1.0439,0.92416,-0.3252,-0.11693,-1.141,-0.8663,0.52521,2.1152,3.1198,4.3036,-0.38955,-0.16804,-0.516,-0.34704,-0.2275,-0.5791,-0.11783,0.41261,1.6201,0.54635,2.3521,1.7722,1.3345,2.5062
"Papaverine Hydrochloride","Papaverine","4680","D0NJ3V",339.4,407,TRUE,689,"ES-P-",-0.02255,0.073741,0.58337,0.51003,-0.21983,-0.62899,-1.4076,-0.57666,0.10342,-0.015413,1.6967,1.5721,-0.0013879,0.1508,0.086283,-0.44452,0.52356,2.1145,0.36536,1.9129,1.0916,2.7734,1.2477,2.9926,3.1144,1.4011
"(±)-Metoprolol (+)-tartrate","Metoprolol","4171","D0I2MK",267.36,215,FALSE,760,"ADR-B-1-",0.51914,0.27846,0.27996,0.78,-0.24805,-0.04495,0.185,0.46971,0.42277,0.39514,0.11458,0.80116,-0.27452,-0.13541,-0.13989,-0.45837,-0.48133,-0.1658,-0.23705,-0.41232,-0.14254,0.050709,-0.13412,0.12435,0.092415,-0.16789
"Metoprolol-(+,-) (+)-tartrate salt","Metoprolol","4171","D0I2MK",267.36,215,FALSE,760,"ADR-B-1-",0.27295,-0.17676,0.27365,0.096032,0.74886,-0.11547,0.51133,-0.023699,-0.2039,-0.092276,-0.032468,0.048367,-0.17519,-0.1199,-0.2869,-0.13658,-0.38675,0.36191,-0.030092,0.25257,-0.31479,0.30361,0.25796,0.36905,0.36687,-0.10113
"6-Methyl-2-(Phenylethynyl)Pyridine Hydrochloride","6-Methyl-2-(Phenylethynyl)Pyridine","3025961","D0IO8J",193.24,251,FALSE,763,"EAA-G-",0.79556,1.3273,1.0983,2.0128,0.021905,0.82048,-0.28156,-0.018034,0.50783,0.91039,1.9242,3.1664,-0.29534,-0.21481,-0.46393,-0.42562,-0.80972,-1.1639,-0.28685,-0.84797,-0.62406,-0.57564,-0.12797,0.46114,-0.064811,-0.4608
"Mibefradil Dihydrochloride","Mibefradil","60663","D0W8XT",495.6,709,FALSE,740,"CHA-CA-",0.57312,1.366,1.3166,2.2981,0.029617,0.13588,-0.078707,0.34265,0.53901,1.8478,1.7668,2.6447,-0.11843,-0.34938,-0.070756,-0.49795,1.1685,0.81835,0.75753,-0.37296,4.0035,2.8823,3.6709,2.3667,2.7819,4.6582
"N6-Methyladenosine","N6-Methyladenosine","102175",NA,281.27,349,FALSE,834,"ADS+",1.0949,0.55671,0.53202,1.1248,-0.59513,0.045467,-0.1869,0.24838,1.1185,0.52232,0.83757,1.0959,-0.30054,-0.3884,-0.02755,-0.41607,-0.97218,-0.20401,-0.32187,-0.37037,-0.67956,0.070091,-0.0054083,0.31624,0.2036,-0.42178
"N6-Methyladenosine","N6-Methyladenosine","102175",NA,281.27,349,FALSE,834,"ADS+",0.78991,0.83667,0.66524,1.2314,-0.11401,0.4975,0.33322,0.65732,0.33638,0.571,0.11658,1.4124,-0.38132,-0.33061,-0.15798,-0.40019,-0.58303,-0.12904,-0.44814,-0.24303,-0.15701,0.50615,0.077684,0.75355,0.67369,-0.050976
